depth,current,temp,air_temp,turbidity,rainfall,wind_speed,gust_speed,humidity,cloud,feels_like,dew_point,uv_index,is_night,condition,safe,safety_level,message
3.06,0.22,30.3,33.0,27,0.9,23.9,31.4,99,49,33.2,30.7,2,0,0,1,Safe,Conditions are safe for swimming
2.48,0.39,22.4,22.4,37,0.2,10.4,19.1,70,74,24.599999999999998,17.5,6,0,2,1,Moderate,Conditions are safe for swimming
3.4,1.41,31.5,34.7,25,0.0,19.4,28.7,92,7,38.6,31.3,8,1,1,1,Moderate,Use caution – moderate flow rates in effect
2.48,1.3,27.1,29.8,56,1.5,10.9,20.8,79,53,33.4,26.6,7,1,0,0,Moderate,Swimming not advised due to weather conditions
1.59,1.96,29.4,34.1,15,6.2,17.8,24.1,61,56,36.5,32.0,6,1,1,0,Danger,Swimming not advised due to weather conditions
2.71,0.48,31.1,32.9,23,0.3,29.6,36.300000000000004,63,78,36.699999999999996,27.7,6,0,1,1,Safe,Conditions are safe for swimming
2.42,0.3,31.8,35.5,42,1.2,19.5,26.3,64,74,36.5,32.7,1,1,3,0,Moderate,Swimming not advised due to weather conditions
3.36,1.5,31.1,32.9,5,19.2,24.4,28.599999999999998,62,13,36.5,30.4,3,0,3,1,Moderate,Use caution – moderate flow rates in effect
4.28,1.02,25.2,26.599999999999998,67,13.6,5.2,9.4,99,66,27.999999999999996,21.5,4,1,3,0,Danger,Do not swim – high turbidity detected
4.42,0.84,31.8,36.7,37,0.2,33.3,36.099999999999994,88,58,37.5,31.9,3,0,3,0,Moderate,Swimming not advised due to weather conditions
3.74,0.71,27.1,30.900000000000002,30,0.2,29.8,31.2,77,65,31.3,27.2,5,0,2,0,Moderate,Swimming not advised due to weather conditions
3.76,1.76,33.6,37.4,22,19.5,14.2,19.4,66,81,39.8,32.2,9,1,2,0,Moderate,Swimming not advised due to weather conditions
3.42,0.55,26.1,26.8,45,10.4,30.9,33.199999999999996,97,34,28.2,23.6,3,0,1,0,Moderate,Swimming not advised due to weather conditions
0.71,0.81,30.1,31.700000000000003,66,5.4,25.7,34.7,82,61,32.400000000000006,28.4,7,0,2,0,Danger,Do not swim – high turbidity detected
0.55,0.7,30.9,34.3,33,6.8,1.4,8.2,63,96,38.199999999999996,28.4,3,0,0,1,Moderate,Conditions are safe for swimming
3.27,1.86,22.5,22.9,20,6.6,2.7,10.7,71,53,23.099999999999998,19.3,10,1,1,0,Danger,Swimming not advised due to weather conditions
1.21,1.17,26.1,26.700000000000003,64,5.6,7.9,10.3,99,10,28.900000000000002,21.6,2,1,4,0,Danger,Do not swim – high turbidity detected
1.02,0.31,26.4,29.7,45,1.9,20.0,27.2,79,80,32.8,26.6,1,1,0,0,Moderate,Swimming not advised due to weather conditions
2.79,1.41,24.6,27.700000000000003,58,0.1,12.1,13.6,87,63,31.000000000000004,22.3,7,0,1,0,Moderate,Swimming not advised due to weather conditions
3.44,1.57,31.0,32.1,68,7.9,34.4,34.699999999999996,92,3,33.2,29.8,3,0,3,0,Danger,Do not swim – high turbidity detected
1.91,1.99,26.2,27.099999999999998,17,0.5,10.2,16.799999999999997,67,54,27.4,24.3,10,0,4,0,Danger,Swimming not advised due to weather conditions
3.39,1.67,23.9,27.299999999999997,26,0.8,10.7,18.4,64,89,28.9,24.1,8,0,3,0,Moderate,Swimming not advised due to weather conditions
2.69,1.6,29.2,31.8,46,5.1,5.4,9.5,64,66,34.5,27.1,8,0,1,0,Moderate,Swimming not advised due to weather conditions
0.67,1.47,33.3,34.599999999999994,57,0.3,7.2,8.1,95,76,37.89999999999999,30.3,10,1,0,0,Moderate,Swimming not advised due to weather conditions
2.71,0.35,24.8,27.400000000000002,34,0.4,23.4,23.5,83,18,29.6,22.2,3,0,1,1,Moderate,Conditions are safe for swimming
1.47,0.26,27.5,31.9,9,3.3,10.1,13.7,76,10,33.8,29.0,7,0,0,1,Safe,Conditions are safe for swimming
4.5,1.42,22.2,23.4,48,1.3,7.0,14.4,74,69,24.299999999999997,21.1,3,0,2,0,Moderate,Swimming not advised due to weather conditions
1.97,1.14,30.4,32.4,21,16.1,26.9,29.0,61,53,35.4,27.6,0,0,3,1,Safe,Conditions are safe for swimming
0.98,0.16,24.2,28.2,26,1.5,9.4,18.3,98,44,30.0,23.5,2,0,1,1,Safe,Conditions are safe for swimming
1.12,0.34,20.2,23.4,21,0.6,11.3,13.0,73,74,24.7,20.1,8,0,2,1,Safe,Conditions are safe for swimming
3.34,1.31,33.2,34.2,5,5.4,22.7,23.3,97,53,36.800000000000004,29.9,9,1,0,1,Moderate,Use caution – moderate flow rates in effect
3.6,0.62,27.0,28.6,5,15.7,7.8,12.399999999999999,87,21,31.0,25.1,3,1,3,0,Moderate,Swimming not advised due to weather conditions
0.54,1.62,28.0,32.9,48,9.6,19.7,26.2,72,42,34.3,28.4,3,1,4,0,Moderate,Swimming not advised due to weather conditions
4.3,1.97,32.1,36.6,34,0.1,6.0,8.1,76,57,36.9,32.2,7,1,0,0,Danger,Swimming not advised due to weather conditions
2.08,1.24,25.2,27.099999999999998,25,14.1,26.3,26.3,98,79,28.599999999999998,22.7,1,0,0,1,Moderate,Use caution – moderate flow rates in effect
3.56,0.45,29.4,34.0,19,2.0,15.5,17.4,72,33,34.6,29.8,4,0,0,0,Moderate,Swimming not advised due to weather conditions
3.98,0.45,23.2,26.5,54,3.5,4.5,12.6,87,92,27.0,23.0,10,0,1,0,Moderate,Swimming not advised due to weather conditions
0.93,0.81,23.4,26.0,17,2.9,15.2,24.299999999999997,74,37,27.5,21.5,3,0,1,1,Safe,Conditions are safe for swimming
3.31,1.99,29.2,33.2,18,3.1,6.5,9.6,83,45,35.900000000000006,27.2,1,0,0,0,Danger,Swimming not advised due to weather conditions
1.31,1.1,20.9,22.9,32,0.7,23.8,27.5,95,60,24.5,18.4,0,0,1,1,Moderate,Conditions are safe for swimming
2.66,0.27,25.8,28.5,21,8.1,17.1,25.200000000000003,79,74,32.5,24.8,7,1,1,1,Safe,Conditions are safe for swimming
3.47,1.71,26.4,29.4,37,1.9,31.6,33.9,92,66,32.1,27.2,5,0,1,0,Moderate,Swimming not advised due to weather conditions
1.82,1.45,27.2,28.0,63,1.7,25.6,33.4,89,96,30.0,23.5,1,1,2,0,Danger,Do not swim – high turbidity detected
2.35,0.93,32.0,32.3,43,1.4,25.6,26.5,81,66,35.9,28.1,1,0,2,0,Moderate,Swimming not advised due to weather conditions
4.24,1.58,29.0,29.6,45,8.4,29.3,32.9,99,97,31.6,27.0,5,1,2,0,Moderate,Swimming not advised due to weather conditions
3.27,0.97,21.9,23.5,41,9.4,10.3,16.700000000000003,95,53,25.4,20.4,7,0,1,0,Moderate,Swimming not advised due to weather conditions
0.74,0.99,33.9,35.4,51,6.7,32.4,33.0,94,75,36.5,32.1,6,1,0,0,Moderate,Swimming not advised due to weather conditions
3.07,0.72,28.9,33.1,27,13.4,18.6,27.8,93,28,36.2,28.7,3,0,3,1,Safe,Conditions are safe for swimming
2.67,0.68,29.7,29.9,63,3.3,33.6,40.9,91,7,30.5,26.4,9,0,3,0,Danger,Do not swim – high turbidity detected
1.79,0.93,24.5,26.1,40,3.3,29.0,37.3,99,73,29.3,22.1,9,1,3,0,Moderate,Swimming not advised due to weather conditions
2.46,0.57,27.1,27.8,69,9.4,7.2,14.3,62,92,28.5,24.1,2,1,0,0,Danger,Do not swim – high turbidity detected
2.12,0.39,27.6,31.8,62,2.6,18.5,19.7,69,80,32.5,26.7,4,0,4,0,Danger,Do not swim – high turbidity detected
2.32,1.72,23.0,25.5,17,7.2,15.4,24.0,80,64,28.4,21.0,2,0,4,0,Moderate,Swimming not advised due to weather conditions
0.72,0.62,30.4,35.0,55,6.1,24.0,29.2,66,32,36.4,33.0,6,1,0,0,Moderate,Swimming not advised due to weather conditions
3.48,0.95,29.5,33.8,30,2.0,26.9,29.599999999999998,90,53,37.099999999999994,31.4,1,0,1,1,Safe,Conditions are safe for swimming
4.33,1.97,22.8,23.5,57,12.7,32.4,40.4,98,76,26.7,21.5,0,1,0,0,Danger,Swimming not advised due to weather conditions
0.88,0.52,27.0,31.2,31,4.8,32.5,37.5,75,53,34.9,27.6,1,1,1,0,Moderate,Swimming not advised due to weather conditions
3.15,1.99,20.4,24.9,34,2.3,5.9,13.5,83,43,27.099999999999998,21.7,3,1,2,0,Danger,Swimming not advised due to weather conditions
1.37,0.52,23.9,26.799999999999997,68,0.1,8.5,12.8,81,98,30.299999999999997,21.6,8,1,1,0,Danger,Do not swim – high turbidity detected
3.3,1.7,28.3,32.2,41,15.2,32.1,32.9,86,87,34.0,26.7,3,0,3,0,Moderate,Swimming not advised due to weather conditions
1.14,0.73,20.4,21.0,52,8.5,27.1,29.5,93,15,22.6,15.5,7,0,1,0,Moderate,Swimming not advised due to weather conditions
0.86,0.99,21.8,22.2,6,1.5,9.7,16.2,70,13,22.5,19.4,6,1,2,1,Safe,Conditions are safe for swimming
3.42,0.8,23.0,23.2,16,16.1,8.8,9.5,95,61,23.7,20.3,9,1,4,1,Safe,Conditions are safe for swimming
1.61,0.94,32.6,36.0,18,6.1,29.0,37.8,76,67,37.3,31.2,8,0,1,1,Safe,Conditions are safe for swimming
4.12,0.18,25.6,30.3,19,1.4,27.1,27.8,82,12,31.7,28.3,2,0,2,0,Moderate,Swimming not advised due to weather conditions
4.43,1.4,33.7,34.0,37,1.4,20.8,28.700000000000003,89,36,36.9,31.0,6,1,1,0,Moderate,Swimming not advised due to weather conditions
0.63,0.87,33.5,37.2,44,1.0,8.2,16.1,76,82,39.400000000000006,33.6,0,1,0,0,Moderate,Swimming not advised due to weather conditions
4.05,1.83,21.5,26.5,22,5.5,7.7,13.7,82,45,27.9,23.7,7,1,0,0,Danger,Swimming not advised due to weather conditions
1.51,0.29,23.8,25.900000000000002,42,3.4,19.0,22.0,95,94,28.500000000000004,21.6,6,1,1,0,Moderate,Swimming not advised due to weather conditions
1.92,1.03,32.9,35.3,30,2.9,28.7,36.5,97,44,37.0,30.7,0,1,2,1,Safe,Conditions are safe for swimming
3.26,1.13,27.9,28.4,11,3.4,34.8,39.4,86,8,28.599999999999998,25.4,6,0,2,0,Moderate,Swimming not advised due to weather conditions
2.48,0.15,28.6,30.700000000000003,60,3.7,13.8,16.8,66,78,33.6,25.1,3,0,1,0,Moderate,Swimming not advised due to weather conditions
3.22,0.28,25.7,30.4,32,12.9,7.0,13.4,82,65,34.3,27.9,5,1,3,1,Moderate,Conditions are safe for swimming
2.22,1.65,25.4,29.7,63,9.7,24.6,32.300000000000004,97,78,30.4,27.6,10,1,1,0,Danger,Do not swim – high turbidity detected
2.43,1.05,23.5,26.9,39,2.2,30.8,37.2,97,17,28.0,22.8,6,1,1,0,Moderate,Swimming not advised due to weather conditions
3.15,1.34,32.0,32.7,17,0.7,16.8,17.7,96,97,35.900000000000006,27.9,5,0,3,0,Moderate,Swimming not advised due to weather conditions
3.09,1.71,25.5,28.3,6,0.3,2.8,10.399999999999999,87,71,31.2,23.6,6,0,0,0,Moderate,Swimming not advised due to weather conditions
3.52,1.47,25.3,25.7,9,21.2,2.2,8.3,88,10,26.7,23.0,4,1,1,0,Moderate,Recent heavy rain – unsafe swimming conditions
4.24,0.76,29.5,30.5,24,3.6,9.2,15.799999999999999,70,79,34.2,27.2,7,0,1,0,Moderate,Swimming not advised due to weather conditions
3.32,1.18,33.0,33.1,46,7.4,33.7,36.300000000000004,75,4,37.0,27.3,4,1,4,0,Moderate,Swimming not advised due to weather conditions
0.53,1.51,23.8,27.3,56,4.2,25.7,28.2,66,26,27.5,24.9,6,0,1,0,Moderate,Swimming not advised due to weather conditions
0.69,0.46,20.9,21.799999999999997,10,5.4,12.7,19.7,67,14,22.199999999999996,16.2,10,1,1,1,Safe,Conditions are safe for swimming
4.32,0.93,30.1,33.4,36,7.3,7.5,15.8,85,60,35.9,31.0,1,1,2,0,Moderate,Swimming not advised due to weather conditions
3.5,0.17,31.2,31.9,20,4.3,9.3,15.9,78,46,33.199999999999996,28.3,1,1,1,1,Safe,Conditions are safe for swimming
4.2,1.06,24.9,29.799999999999997,17,0.1,34.4,40.6,86,38,31.299999999999997,25.6,2,0,1,0,Moderate,Swimming not advised due to weather conditions
2.36,0.62,22.5,25.3,18,8.7,23.7,32.1,96,72,29.0,21.5,10,1,0,1,Safe,Conditions are safe for swimming
1.46,1.31,25.3,28.400000000000002,47,3.6,18.3,24.3,84,44,31.900000000000002,22.5,10,0,1,0,Moderate,Swimming not advised due to weather conditions
0.54,1.97,26.9,31.599999999999998,65,0.9,32.3,37.5,89,14,33.699999999999996,26.9,1,1,0,0,Danger,Do not swim – high turbidity detected
2.95,0.2,21.4,24.799999999999997,15,4.0,4.3,12.3,63,35,26.299999999999997,22.5,1,0,2,1,Safe,Conditions are safe for swimming
4.11,0.55,26.4,27.299999999999997,52,3.1,24.1,28.5,67,6,30.599999999999998,24.2,5,1,4,0,Moderate,Swimming not advised due to weather conditions
4.18,1.58,31.4,34.3,21,5.7,24.9,34.8,69,30,35.4,29.6,6,1,0,0,Moderate,Swimming not advised due to weather conditions
1.8,1.13,22.4,22.5,59,0.4,29.9,37.9,87,29,22.6,18.4,2,0,1,0,Moderate,Swimming not advised due to weather conditions
3.37,0.33,29.7,31.9,31,3.8,11.8,15.100000000000001,75,17,33.5,29.7,9,1,4,1,Moderate,Conditions are safe for swimming
1.68,0.41,27.0,29.5,35,7.0,25.0,33.7,95,69,29.6,23.6,6,0,1,1,Moderate,Conditions are safe for swimming
3.85,1.5,31.1,32.2,62,0.1,29.7,39.2,74,75,35.1,28.9,8,1,1,0,Danger,Do not swim – high turbidity detected
1.78,0.98,22.1,23.900000000000002,13,1.9,1.5,8.0,68,24,26.6,19.8,6,1,0,1,Safe,Conditions are safe for swimming
1.97,0.5,21.4,22.599999999999998,7,3.4,34.7,35.1,75,55,24.299999999999997,18.8,0,1,1,0,Moderate,Swimming not advised due to weather conditions
1.65,1.78,22.3,23.2,64,2.1,14.8,22.9,86,93,26.099999999999998,18.2,1,0,3,0,Danger,Do not swim – high turbidity detected
4.31,0.39,27.0,29.9,14,1.5,24.3,28.3,92,6,31.0,25.4,5,1,3,0,Moderate,Swimming not advised due to weather conditions
4.35,1.88,22.3,22.400000000000002,18,3.9,7.7,11.1,85,90,26.3,20.4,9,0,0,0,Danger,Swimming not advised due to weather conditions
3.9,1.18,21.8,23.7,33,1.3,33.1,33.2,90,72,24.0,20.6,7,0,3,0,Moderate,Swimming not advised due to weather conditions
2.86,1.81,29.6,34.5,9,2.4,4.7,9.0,89,30,34.5,31.1,7,1,4,0,Danger,Swimming not advised due to weather conditions
2.13,0.41,27.5,28.9,68,4.5,32.1,40.5,76,84,32.0,26.0,8,1,3,0,Danger,Do not swim – high turbidity detected
1.17,0.22,24.1,27.0,13,6.0,11.9,15.7,92,31,27.3,21.9,4,0,0,1,Safe,Conditions are safe for swimming
3.47,0.73,30.1,33.6,54,7.5,20.3,23.2,97,85,33.7,28.0,3,1,3,0,Moderate,Swimming not advised due to weather conditions
4.03,0.95,27.1,29.200000000000003,40,11.3,27.6,28.900000000000002,67,87,31.500000000000004,27.1,8,1,1,0,Moderate,Swimming not advised due to weather conditions
2.77,0.54,29.1,30.3,69,7.5,9.5,11.0,62,9,33.8,27.2,10,1,1,0,Danger,Do not swim – high turbidity detected
2.64,0.9,24.0,28.5,24,16.1,17.2,22.5,62,4,29.0,23.4,9,0,0,1,Safe,Conditions are safe for swimming
2.27,0.8,29.4,34.1,17,14.9,20.9,22.299999999999997,87,9,35.6,28.6,4,1,0,1,Safe,Conditions are safe for swimming
1.9,1.86,27.1,30.3,32,1.3,15.1,24.4,99,58,31.1,27.2,8,1,2,0,Danger,Swimming not advised due to weather conditions
2.26,0.85,27.9,29.099999999999998,37,19.1,30.3,30.900000000000002,85,15,30.4,24.4,6,0,1,0,Moderate,Swimming not advised due to weather conditions
3.91,1.45,32.5,33.9,49,2.6,3.4,13.200000000000001,87,99,35.699999999999996,29.7,8,1,2,0,Moderate,Swimming not advised due to weather conditions
4.36,1.59,24.2,27.4,49,5.2,34.9,37.199999999999996,93,68,28.099999999999998,23.4,10,1,3,0,Moderate,Swimming not advised due to weather conditions
4.43,1.65,24.4,26.4,33,4.7,35.0,41.5,71,78,30.099999999999998,20.9,1,1,1,0,Moderate,Swimming not advised due to weather conditions
3.34,0.7,21.7,23.3,56,1.5,7.6,7.699999999999999,81,99,25.8,20.5,3,0,1,0,Moderate,Swimming not advised due to weather conditions
0.6,0.52,29.7,30.7,48,4.7,10.2,19.5,86,30,30.9,28.5,1,0,2,0,Moderate,Swimming not advised due to weather conditions
3.36,0.28,21.0,21.8,14,13.0,20.0,21.0,70,7,23.3,19.6,6,1,0,1,Safe,Conditions are safe for swimming
2.22,1.46,21.9,25.599999999999998,8,2.9,32.6,37.6,94,53,29.499999999999996,19.8,1,0,2,0,Moderate,Swimming not advised due to weather conditions
4.06,1.68,26.7,28.0,8,3.3,25.3,35.0,88,68,28.8,23.1,1,1,2,0,Moderate,Swimming not advised due to weather conditions
3.16,0.62,23.3,23.8,16,9.8,1.7,2.6,84,7,24.1,18.9,7,1,3,1,Safe,Conditions are safe for swimming
2.79,1.53,30.5,31.3,67,1.5,29.2,34.9,96,65,32.1,27.4,6,0,3,0,Danger,Do not swim – high turbidity detected
3.15,1.06,23.5,26.9,15,2.4,24.1,30.1,88,84,27.0,23.4,7,1,0,1,Safe,Conditions are safe for swimming
2.92,0.65,31.2,35.2,5,3.7,10.0,18.1,90,27,36.400000000000006,32.5,9,1,1,1,Safe,Conditions are safe for swimming
3.42,1.31,34.0,36.3,37,10.2,11.1,14.2,83,68,39.8,32.8,0,0,0,1,Moderate,Use caution – moderate flow rates in effect
3.83,1.21,22.0,23.5,51,2.5,34.7,40.800000000000004,81,22,25.3,18.0,7,1,3,0,Moderate,Swimming not advised due to weather conditions
1.96,0.81,30.9,33.3,42,5.0,16.7,17.9,81,77,34.5,30.5,3,1,0,0,Moderate,Swimming not advised due to weather conditions
1.66,0.73,20.0,20.2,56,15.3,29.6,32.2,98,15,23.9,17.8,1,1,1,0,Moderate,Swimming not advised due to weather conditions
2.14,1.69,25.3,25.6,8,0.9,34.0,43.5,89,46,29.5,23.5,7,0,0,0,Moderate,Swimming not advised due to weather conditions
1.02,1.2,24.3,27.6,42,19.0,14.9,18.8,82,13,29.8,24.3,10,1,1,0,Moderate,Swimming not advised due to weather conditions
0.51,0.86,21.5,21.6,11,12.4,7.3,12.7,80,69,23.200000000000003,16.1,4,1,4,1,Safe,Conditions are safe for swimming
1.19,0.56,26.5,30.5,21,1.0,8.3,14.100000000000001,94,36,32.6,25.7,4,0,1,1,Safe,Conditions are safe for swimming
2.15,0.81,27.5,29.8,12,0.6,3.9,4.7,84,32,33.7,26.4,1,1,0,1,Safe,Conditions are safe for swimming
2.84,1.21,26.9,28.5,66,5.2,11.0,18.1,80,14,29.7,25.2,5,0,0,0,Danger,Do not swim – high turbidity detected
3.55,0.79,32.3,36.9,33,0.9,29.8,32.2,70,28,40.5,32.5,8,1,1,0,Moderate,Swimming not advised due to weather conditions
1.31,1.41,22.6,25.400000000000002,20,0.4,31.3,37.4,71,32,27.400000000000002,21.4,1,0,2,0,Moderate,Swimming not advised due to weather conditions
3.48,0.66,28.7,29.599999999999998,20,0.3,26.1,31.200000000000003,89,40,31.799999999999997,26.2,8,1,1,1,Safe,Conditions are safe for swimming
0.62,1.97,21.0,24.5,49,1.7,18.9,22.099999999999998,94,62,28.2,21.1,7,0,1,0,Danger,Swimming not advised due to weather conditions
2.09,1.88,27.1,29.400000000000002,56,5.4,32.8,34.699999999999996,63,76,30.3,24.0,3,0,4,0,Danger,Swimming not advised due to weather conditions
1.77,0.4,27.2,29.099999999999998,67,4.9,27.9,31.4,92,91,29.999999999999996,26.2,10,1,1,0,Danger,Do not swim – high turbidity detected
4.3,0.78,30.6,33.5,59,0.4,7.1,8.5,70,4,36.9,27.7,9,1,2,0,Moderate,Swimming not advised due to weather conditions
4.23,0.5,33.9,37.8,46,6.1,4.0,4.8,69,14,39.599999999999994,32.4,5,0,0,0,Moderate,Swimming not advised due to weather conditions
1.19,0.36,25.1,27.6,7,0.9,17.6,26.8,74,93,31.5,22.6,10,1,3,1,Safe,Conditions are safe for swimming
1.12,0.13,29.7,30.2,29,11.2,6.5,7.7,87,34,31.099999999999998,27.8,1,0,0,1,Safe,Conditions are safe for swimming
0.85,0.92,24.5,28.0,36,7.7,18.6,19.6,78,72,29.5,25.7,0,0,1,1,Moderate,Conditions are safe for swimming
1.37,1.76,32.6,34.300000000000004,5,2.4,2.0,11.2,88,39,36.7,28.8,4,1,3,0,Moderate,Swimming not advised due to weather conditions
1.2,1.8,21.7,23.099999999999998,10,1.4,25.1,33.2,97,41,25.4,20.0,5,0,1,0,Moderate,Swimming not advised due to weather conditions
1.34,0.31,25.3,28.8,8,3.3,16.2,21.4,78,96,29.3,24.4,10,0,1,1,Safe,Conditions are safe for swimming
2.55,1.69,33.8,34.699999999999996,30,0.4,1.5,4.3,69,82,36.9,31.6,7,0,3,0,Moderate,Swimming not advised due to weather conditions
1.95,0.68,32.0,35.0,53,10.1,0.7,3.0999999999999996,63,75,35.6,30.9,9,0,0,0,Moderate,Swimming not advised due to weather conditions
3.53,1.37,30.2,34.9,41,14.9,20.1,27.700000000000003,86,54,35.1,32.9,8,0,4,0,Moderate,Swimming not advised due to weather conditions
2.59,0.19,34.0,37.7,49,2.1,23.2,28.0,86,54,41.5,35.2,7,0,0,0,Moderate,Swimming not advised due to weather conditions
3.15,0.85,21.0,22.0,67,11.5,26.0,35.7,93,64,23.0,18.7,6,1,1,0,Danger,Do not swim – high turbidity detected
3.19,1.11,25.4,26.099999999999998,12,0.8,8.2,14.899999999999999,81,23,27.299999999999997,21.8,8,0,2,1,Safe,Conditions are safe for swimming
3.35,0.51,28.5,31.0,60,1.6,35.0,36.0,92,78,34.4,27.7,6,0,1,0,Moderate,Swimming not advised due to weather conditions
4.14,0.18,30.7,33.6,63,8.1,23.0,32.0,94,72,37.5,28.5,4,1,1,0,Danger,Do not swim – high turbidity detected
3.48,1.57,32.9,35.0,41,6.2,20.0,21.1,70,74,35.6,31.1,2,1,2,0,Moderate,Swimming not advised due to weather conditions
2.47,0.41,25.8,29.7,63,1.7,21.0,30.7,66,22,31.0,25.8,1,1,0,0,Danger,Do not swim – high turbidity detected
1.66,0.8,27.9,32.6,8,0.4,21.5,21.9,94,46,33.1,26.8,0,0,0,1,Safe,Conditions are safe for swimming
3.63,1.31,26.9,29.9,30,10.7,29.0,35.5,77,6,33.6,24.6,10,1,2,0,Moderate,Swimming not advised due to weather conditions
2.77,1.22,24.6,26.900000000000002,28,14.9,17.5,21.6,85,51,27.400000000000002,21.3,3,0,1,1,Moderate,Use caution – moderate flow rates in effect
2.61,1.27,33.2,38.0,23,0.3,29.1,32.2,92,88,38.3,35.0,4,0,2,1,Moderate,Use caution – moderate flow rates in effect
1.79,1.63,22.4,24.9,16,9.3,2.9,9.2,74,32,28.5,20.3,7,0,0,0,Moderate,Swimming not advised due to weather conditions
3.03,0.59,22.7,25.0,66,1.8,21.5,31.0,92,84,26.1,21.2,1,0,1,0,Danger,Do not swim – high turbidity detected
3.89,1.98,21.0,21.2,22,4.4,20.4,20.799999999999997,67,30,24.8,17.0,5,1,1,0,Danger,Swimming not advised due to weather conditions
4.05,0.8,32.0,33.5,46,1.3,24.8,25.2,82,70,35.9,28.9,4,1,1,0,Moderate,Swimming not advised due to weather conditions
3.93,1.56,23.4,28.299999999999997,63,3.8,18.6,27.6,66,98,31.299999999999997,25.4,2,0,2,0,Danger,Do not swim – high turbidity detected
0.86,0.69,26.0,28.1,68,1.0,20.4,26.599999999999998,67,66,30.6,22.8,7,1,1,0,Danger,Do not swim – high turbidity detected
1.41,0.23,27.5,32.5,27,9.8,13.0,16.1,70,19,36.0,27.2,8,1,2,1,Safe,Conditions are safe for swimming
4.25,1.58,28.5,29.7,42,0.0,32.1,35.1,90,99,33.1,25.2,4,0,3,0,Moderate,Swimming not advised due to weather conditions
2.54,0.82,28.5,32.0,10,3.7,32.5,33.1,61,28,33.3,27.9,4,1,0,0,Moderate,Swimming not advised due to weather conditions
3.56,1.36,22.3,24.5,19,1.5,11.8,20.200000000000003,74,13,25.6,20.9,1,0,2,0,Moderate,Swimming not advised due to weather conditions
3.46,1.52,22.0,22.5,24,7.4,28.5,33.7,79,23,23.8,19.9,10,1,1,0,Moderate,Swimming not advised due to weather conditions
1.58,0.15,27.3,32.2,48,4.7,25.1,28.8,87,16,35.5,28.9,6,1,3,0,Moderate,Swimming not advised due to weather conditions
1.94,0.11,30.9,34.4,35,2.3,21.6,25.8,75,61,37.199999999999996,30.5,10,1,1,1,Moderate,Conditions are safe for swimming
1.66,0.72,26.1,30.5,23,7.3,12.5,20.5,60,84,33.5,28.4,6,0,4,1,Safe,Conditions are safe for swimming
4.42,0.64,26.2,26.5,67,4.2,13.5,14.6,77,18,28.6,23.4,3,0,0,0,Danger,Do not swim – high turbidity detected
2.91,1.87,32.0,34.3,10,2.6,6.7,11.2,96,65,37.4,31.8,10,0,3,0,Danger,Swimming not advised due to weather conditions
1.61,0.73,21.8,23.5,7,2.7,27.7,32.1,77,22,25.7,19.2,3,1,1,1,Safe,Conditions are safe for swimming
3.79,1.18,24.2,25.7,56,0.2,9.3,11.100000000000001,98,11,29.099999999999998,22.4,2,1,2,0,Moderate,Swimming not advised due to weather conditions
2.09,0.23,23.2,27.6,36,0.6,14.6,23.0,64,11,30.5,24.2,0,0,2,1,Moderate,Conditions are safe for swimming
2.19,0.91,32.9,35.8,20,5.4,11.6,18.2,95,67,37.199999999999996,30.6,7,1,1,1,Safe,Conditions are safe for swimming
